timestamp,voltage_kV,current_A,frequency_Hz,power_factor,button_status,temperature_C,vibration_mms,oil_cooling_status,conductivity_uScm,anomaly,anomaly_type
2025-02-28 09:10:00,159.92,335.89,49.749,0.986,Green,43.51,1.08,Normal,0.511,0,Normal
2025-02-28 09:15:00,159.36,372.57,49.896,0.969,Green,45.92,1.04,Normal,0.54,0,Normal
2025-02-28 09:20:00,158.42,308.0,50.147,0.971,Green,47.87,1.39,Normal,0.69,0,Normal
2025-02-28 09:25:00,152.92,322.87,50.065,0.862,Green,45.42,1.3,Normal,0.599,0,Normal
2025-02-28 09:30:00,157.59,339.1,50.036,1.0,Green,43.13,1.15,Normal,0.666,0,Normal
2025-02-28 09:35:00,156.33,307.29,50.07,1.0,Green,42.6,1.13,Normal,0.631,0,Normal
2025-02-28 09:40:00,161.55,363.85,49.865,0.996,Green,46.38,1.26,Normal,0.662,0,Normal
2025-02-28 09:45:00,159.58,308.16,50.116,0.974,Green,46.07,1.23,Normal,0.632,0,Normal
2025-02-28 09:50:00,159.57,318.23,49.644,0.85,Green,39.75,1.49,Normal,0.534,0,Normal
2025-02-28 09:55:00,159.97,344.01,49.937,0.987,Green,47.3,1.28,Normal,0.614,0,Normal
2025-02-28 10:00:00,157.48,317.85,50.075,0.895,Green,42.84,1.34,Normal,0.662,0,Normal
2025-02-28 10:05:00,148.55,277.57,50.355,0.898,Green,46.37,1.33,Normal,0.509,0,Normal
2025-02-28 10:10:00,152.79,315.04,49.902,1.0,Green,46.7,1.14,Normal,0.586,0,Normal
2025-02-28 10:15:00,149.19,288.6,49.977,0.974,Green,50.68,1.46,Normal,0.464,0,Normal
2025-02-28 10:20:00,163.23,358.66,50.003,0.996,Green,45.34,1.05,Normal,0.414,0,Normal
2025-02-28 10:25:00,143.25,394.33,49.983,0.947,Red,53.5,4.92,Low Oil,2.92,1,High Vibration;Low Oil;Insulation Issue
2025-02-28 10:30:00,161.07,375.59,49.563,0.904,Red,63.94,3.35,Low Oil,2.064,1,High Temp;High Vibration;Low Oil;Low Frequency;Insulation Issue
2025-02-28 10:35:00,150.43,310.09,49.633,0.99,Green,43.07,1.03,Normal,0.43,0,Normal
2025-02-28 10:40:00,151.99,296.66,49.841,0.988,Green,40.29,1.1,Normal,0.671,0,Normal
2025-02-28 10:45:00,146.12,309.48,50.038,0.911,Green,37.57,1.27,Normal,0.637,0,Normal
2025-02-28 10:50:00,152.49,292.87,49.889,0.905,Green,47.24,1.12,Normal,0.666,0,Normal
2025-02-28 10:55:00,161.25,288.58,50.174,0.913,Green,49.35,1.16,Normal,0.63,0,Normal
2025-02-28 11:00:00,153.7,347.2,50.074,0.91,Green,43.66,1.25,Normal,0.403,0,Normal
2025-02-28 11:05:00,148.95,318.99,50.295,0.87,Green,39.42,1.26,Normal,0.591,0,Normal
2025-02-28 11:10:00,159.37,329.98,49.853,0.914,Green,46.41,1.27,Normal,0.408,0,Normal
2025-02-28 11:15:00,162.08,321.88,49.721,0.971,Green,43.9,1.15,Normal,0.488,0,Normal
2025-02-28 11:20:00,144.41,301.39,50.01,0.878,Green,43.24,1.23,Normal,0.451,0,Normal
2025-02-28 11:25:00,145.8,349.04,49.909,0.93,Green,44.43,1.24,Normal,0.621,0,Normal
2025-02-28 11:30:00,160.45,329.86,50.063,0.987,Green,45.85,1.31,Normal,0.684,0,Normal
2025-02-28 11:35:00,154.63,294.39,49.615,0.958,Green,42.84,1.4,Normal,0.407,0,Normal
2025-02-28 11:40:00,152.21,243.04,50.131,0.944,Green,46.41,1.21,Normal,0.454,0,Normal
2025-02-28 11:45:00,150.07,378.74,49.812,0.95,Green,40.78,1.17,Normal,0.573,0,Normal
2025-02-28 11:50:00,165.95,372.16,49.994,0.94,Green,45.65,1.12,Normal,0.662,0,Normal
2025-02-28 11:55:00,158.73,322.89,50.033,0.923,Green,43.95,1.32,Normal,0.576,0,Normal
2025-02-28 12:00:00,160.16,355.33,50.066,1.0,Green,46.95,1.24,Normal,0.511,0,Normal
2025-02-28 12:05:00,153.57,276.78,50.066,0.901,Red,64.52,4.69,Low Oil,2.663,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-28 12:10:00,154.58,309.8,50.042,0.946,Green,42.4,1.15,Normal,0.647,0,Normal
2025-02-28 12:15:00,151.03,415.68,49.855,0.85,Green,47.78,1.36,Normal,0.509,0,Normal
2025-02-28 12:20:00,153.71,261.87,50.049,0.886,Green,47.93,1.49,Normal,0.515,0,Normal
2025-02-28 12:25:00,155.7,352.46,50.097,0.924,Green,43.94,1.36,Normal,0.443,0,Normal
2025-02-28 12:30:00,158.28,328.9,49.83,0.85,Green,44.09,1.37,Normal,0.646,0,Normal
2025-02-28 12:35:00,160.96,291.23,49.621,0.981,Green,52.77,1.1,Normal,0.591,0,Normal
2025-02-28 12:40:00,148.95,301.9,50.036,1.0,Green,49.2,1.28,Normal,0.597,0,Normal
2025-02-28 12:45:00,150.41,323.73,50.063,0.877,Red,58.91,3.65,Low Oil,2.602,1,High Temp;High Vibration;Low Oil;Low Power Factor;Insulation Issue
2025-02-28 12:50:00,153.0,323.22,50.101,0.923,Green,45.89,1.41,Normal,0.593,0,Normal
2025-02-28 12:55:00,145.57,302.99,49.794,0.943,Green,49.36,1.49,Normal,0.675,0,Normal
2025-02-28 13:00:00,151.62,312.01,49.743,0.973,Green,42.56,1.35,Normal,0.597,0,Normal
2025-02-28 13:05:00,158.79,276.66,50.102,0.928,Green,47.05,1.41,Normal,0.695,0,Normal
2025-02-28 13:10:00,152.75,346.46,50.221,0.962,Green,40.43,1.23,Normal,0.521,0,Normal
2025-02-28 13:15:00,148.74,432.37,50.349,0.944,Green,36.63,1.21,Normal,0.584,0,Normal
2025-02-28 13:20:00,161.23,317.88,49.874,0.924,Green,44.07,1.24,Normal,0.549,0,Normal
2025-02-28 13:25:00,157.8,314.89,50.033,0.85,Red,63.06,3.07,Critical Oil,2.453,1,High Temp;High Vibration;Critical Oil Level;Low Power Factor;Insulation Issue
2025-02-28 13:30:00,159.25,229.71,49.556,1.0,Green,44.91,1.45,Normal,0.438,0,Normal
2025-02-28 13:35:00,152.55,293.64,50.041,0.955,Green,48.36,1.4,Normal,0.442,0,Normal
2025-02-28 13:40:00,144.37,312.46,50.181,0.85,Red,63.8,3.64,Low Oil,1.461,1,High Temp;High Vibration;Low Oil;Low Power Factor
2025-02-28 13:45:00,153.08,344.32,50.037,1.0,Green,47.32,1.03,Normal,0.653,0,Normal
2025-02-28 13:50:00,159.45,282.59,49.845,0.951,Green,41.35,1.0,Normal,0.486,0,Normal
2025-02-28 13:55:00,162.85,328.79,50.391,0.97,Green,46.4,1.09,Normal,0.63,0,Normal
2025-02-28 14:00:00,156.11,312.22,49.875,0.863,Red,58.22,3.72,Low Oil,2.421,1,High Temp;High Vibration;Low Oil;Low Power Factor;Insulation Issue
2025-02-28 14:05:00,163.15,274.22,50.507,0.956,Green,51.06,1.12,Normal,0.68,0,Normal
2025-02-28 14:10:00,164.41,308.36,50.079,0.967,Green,45.58,1.43,Normal,0.598,0,Normal
2025-02-28 14:15:00,158.21,353.73,50.269,0.992,Green,45.6,1.01,Normal,0.64,0,Normal
2025-02-28 14:20:00,152.77,350.17,49.878,0.947,Green,43.62,1.06,Normal,0.443,0,Normal
2025-02-28 14:25:00,149.0,368.22,50.066,0.899,Green,45.41,1.41,Normal,0.517,0,Normal
2025-02-28 14:30:00,154.96,279.57,50.189,0.924,Green,47.53,1.46,Normal,0.484,0,Normal
2025-02-28 14:35:00,153.66,365.25,50.136,0.96,Green,46.3,1.03,Normal,0.551,0,Normal
2025-02-28 14:40:00,157.46,302.85,50.16,0.85,Green,40.0,1.35,Normal,0.625,0,Normal
2025-02-28 14:45:00,158.19,331.56,49.823,0.906,Green,43.62,1.4,Normal,0.444,0,Normal
2025-02-28 14:50:00,151.85,310.88,50.115,1.0,Green,43.63,1.09,Normal,0.559,0,Normal
2025-02-28 14:55:00,155.4,331.53,49.836,1.0,Green,46.64,1.1,Normal,0.687,0,Normal
2025-02-28 15:00:00,147.11,368.26,50.098,0.977,Green,49.35,1.14,Normal,0.498,0,Normal
2025-02-28 15:05:00,157.46,282.33,50.055,0.952,Green,47.96,1.25,Normal,0.401,0,Normal
2025-02-28 15:10:00,156.78,307.05,49.804,0.98,Green,39.87,1.23,Normal,0.454,0,Normal
2025-02-28 15:15:00,154.51,281.25,50.06,0.934,Green,46.44,1.19,Normal,0.456,0,Normal
2025-02-28 15:20:00,162.52,386.75,49.871,0.932,Green,49.2,1.37,Normal,0.408,0,Normal
2025-02-28 15:25:00,156.47,313.19,50.088,0.952,Green,47.12,1.3,Normal,0.544,0,Normal
2025-02-28 15:30:00,154.05,324.69,49.834,1.0,Green,48.16,1.2,Normal,0.495,0,Normal
2025-02-28 15:35:00,160.01,228.98,49.83,0.939,Green,45.67,1.32,Normal,0.524,0,Normal
2025-02-28 15:40:00,159.0,269.19,50.253,0.898,Green,43.29,1.48,Normal,0.455,0,Normal
2025-02-28 15:45:00,157.14,298.85,50.373,0.941,Green,38.56,1.06,Normal,0.682,0,Normal
2025-02-28 15:50:00,146.98,291.27,49.818,0.954,Green,45.05,1.18,Normal,0.425,0,Normal
2025-02-28 15:55:00,164.1,345.73,50.0,0.906,Red,61.96,4.65,Low Oil,2.373,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-28 16:00:00,157.94,293.79,49.686,0.906,Green,45.41,1.23,Normal,0.485,0,Normal
2025-02-28 16:05:00,157.87,371.31,50.202,0.91,Green,47.8,1.14,Normal,0.636,0,Normal
2025-02-28 16:10:00,161.88,296.45,50.217,0.976,Red,58.46,3.36,Low Oil,2.17,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-28 16:15:00,146.53,256.79,49.989,0.921,Green,54.36,1.12,Normal,0.64,0,Normal
2025-02-28 16:20:00,162.65,332.08,50.04,0.884,Green,46.89,1.43,Normal,0.686,0,Normal
2025-02-28 16:25:00,160.19,357.92,49.828,0.979,Green,47.04,1.35,Normal,0.659,0,Normal
2025-02-28 16:30:00,155.16,369.85,50.136,0.932,Green,42.72,1.08,Normal,0.623,0,Normal
2025-02-28 16:35:00,160.11,345.47,50.234,0.936,Green,43.88,1.22,Normal,0.429,0,Normal
2025-02-28 16:40:00,155.6,271.86,50.344,0.977,Red,62.73,3.36,Low Oil,2.435,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-28 16:45:00,156.33,340.19,50.17,0.886,Green,42.02,1.2,Normal,0.662,0,Normal
2025-02-28 16:50:00,146.56,324.62,49.862,1.0,Green,45.22,1.49,Normal,0.425,0,Normal
2025-02-28 16:55:00,152.98,401.33,49.742,0.97,Green,42.05,1.22,Normal,0.477,0,Normal
2025-02-28 17:00:00,154.53,354.92,49.906,0.916,Green,48.85,1.38,Normal,0.699,0,Normal
2025-02-28 17:05:00,143.41,335.46,50.003,0.88,Red,57.59,3.2,Low Oil,1.025,1,High Temp;High Vibration;Low Oil;Low Power Factor
2025-02-28 17:10:00,152.7,363.48,50.171,0.977,Green,49.3,1.45,Normal,0.663,0,Normal
2025-02-28 17:15:00,151.25,364.24,50.055,0.87,Green,46.02,1.14,Normal,0.686,0,Normal
2025-02-28 17:20:00,153.08,256.81,49.795,1.0,Green,43.71,1.01,Normal,0.679,0,Normal
2025-02-28 17:25:00,157.88,259.91,49.876,0.971,Green,45.9,1.28,Normal,0.512,0,Normal
2025-02-28 17:30:00,156.34,386.8,49.869,0.928,Green,44.84,1.47,Normal,0.516,0,Normal
2025-02-28 17:35:00,153.84,350.17,50.248,0.928,Green,45.83,1.33,Normal,0.578,0,Normal
2025-02-28 17:40:00,158.38,377.72,50.082,0.897,Green,48.39,1.14,Normal,0.513,0,Normal
2025-02-28 17:45:00,150.78,368.69,50.106,1.0,Green,52.26,1.05,Normal,0.54,0,Normal
2025-02-28 17:50:00,147.47,385.71,49.824,0.932,Green,42.68,1.36,Normal,0.669,0,Normal
2025-02-28 17:55:00,148.27,309.13,49.72,0.942,Green,46.52,1.33,Normal,0.633,0,Normal
2025-02-28 18:00:00,154.23,322.4,49.903,0.905,Green,47.06,1.12,Normal,0.472,0,Normal
2025-02-28 18:05:00,146.79,354.78,49.88,0.909,Green,44.1,1.41,Normal,0.48,0,Normal
2025-02-28 18:10:00,153.44,321.03,50.183,0.85,Green,45.77,1.3,Normal,0.54,0,Normal
2025-02-28 18:15:00,158.76,325.23,50.167,1.0,Green,53.9,1.1,Normal,0.653,0,Normal
2025-02-28 18:20:00,154.06,220.81,49.915,1.0,Green,42.74,1.28,Normal,0.64,0,Normal
2025-02-28 18:25:00,151.12,261.32,49.781,0.938,Green,44.83,1.23,Normal,0.598,0,Normal
2025-02-28 18:30:00,144.71,347.78,50.289,0.972,Green,46.33,1.07,Normal,0.676,0,Normal
2025-02-28 18:35:00,144.14,349.79,49.826,0.953,Green,45.0,1.41,Normal,0.465,0,Normal
2025-02-28 18:40:00,152.23,370.81,50.289,0.958,Green,45.78,1.09,Normal,0.626,0,Normal
2025-02-28 18:45:00,156.43,322.37,49.984,0.908,Green,43.84,1.45,Normal,0.467,0,Normal
2025-02-28 18:50:00,161.86,373.68,50.28,0.928,Green,45.81,1.37,Normal,0.637,0,Normal
2025-02-28 18:55:00,157.63,390.57,50.21,0.985,Green,42.94,1.26,Normal,0.465,0,Normal
2025-02-28 19:00:00,150.64,308.49,49.953,0.85,Green,50.88,1.19,Normal,0.686,0,Normal
2025-02-28 19:05:00,151.76,271.71,50.064,0.879,Red,55.86,4.51,Critical Oil,1.72,1,High Temp;High Vibration;Critical Oil Level;Low Power Factor;Insulation Issue
2025-02-28 19:10:00,165.81,346.93,50.026,0.961,Green,44.88,1.14,Normal,0.407,0,Normal
2025-02-28 19:15:00,158.09,322.39,50.192,0.945,Green,46.44,1.47,Normal,0.609,0,Normal
2025-02-28 19:20:00,161.84,343.89,49.693,0.904,Green,43.55,1.08,Normal,0.425,0,Normal
2025-02-28 19:25:00,151.47,291.14,50.22,0.94,Green,40.52,1.33,Normal,0.535,0,Normal
2025-02-28 19:30:00,154.89,358.97,50.031,1.0,Green,48.82,1.27,Normal,0.649,0,Normal
2025-02-28 19:35:00,161.79,296.64,49.783,0.991,Green,39.24,1.38,Normal,0.686,0,Normal
2025-02-28 19:40:00,157.99,282.37,50.192,0.935,Green,44.86,1.3,Normal,0.64,0,Normal
2025-02-28 19:45:00,156.66,301.41,50.109,0.85,Green,46.04,1.25,Normal,0.67,0,Normal
2025-02-28 19:50:00,155.16,252.29,49.743,0.94,Green,44.29,1.28,Normal,0.632,0,Normal
2025-02-28 19:55:00,152.23,299.64,50.421,0.9,Green,41.94,1.28,Normal,0.613,0,Normal
2025-02-28 20:00:00,159.57,263.99,49.926,0.971,Green,48.5,1.46,Normal,0.472,0,Normal
2025-02-28 20:05:00,164.25,315.14,50.365,0.93,Green,45.55,1.29,Normal,0.621,0,Normal
2025-02-28 20:10:00,158.85,307.67,49.722,0.902,Green,45.0,1.03,Normal,0.549,0,Normal
2025-02-28 20:15:00,145.79,261.29,50.134,0.936,Red,60.76,4.57,Low Oil,2.704,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-28 20:20:00,159.67,316.08,49.789,0.952,Red,59.39,3.67,Low Oil,1.738,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-28 20:25:00,148.52,368.49,50.083,1.0,Green,43.02,1.1,Normal,0.69,0,Normal
2025-02-28 20:30:00,144.17,361.11,49.771,1.0,Green,44.37,1.24,Normal,0.415,0,Normal
2025-02-28 20:35:00,156.03,362.48,49.923,0.88,Green,45.14,1.34,Normal,0.411,0,Normal
2025-02-28 20:40:00,151.67,237.74,49.936,0.991,Green,45.86,1.38,Normal,0.7,0,Normal
2025-02-28 20:45:00,163.2,305.37,49.999,0.94,Green,47.52,1.09,Normal,0.53,0,Normal
2025-02-28 20:50:00,162.61,327.45,50.379,0.979,Green,45.83,1.21,Normal,0.655,0,Normal
2025-02-28 20:55:00,147.29,296.44,49.769,0.947,Green,43.0,1.43,Normal,0.683,0,Normal
2025-02-28 21:00:00,156.9,357.75,50.425,0.977,Green,49.77,1.46,Normal,0.507,0,Normal
2025-02-28 21:05:00,141.84,257.24,49.989,0.921,Green,43.7,1.24,Normal,0.425,0,Normal
2025-02-28 21:10:00,149.79,267.8,50.139,0.896,Green,45.51,1.31,Normal,0.559,0,Normal
2025-02-28 21:15:00,150.98,268.02,49.963,0.976,Green,40.12,1.48,Normal,0.532,0,Normal
2025-02-28 21:20:00,159.39,334.35,49.845,0.983,Green,44.79,1.11,Normal,0.45,0,Normal
2025-02-28 21:25:00,152.43,344.52,49.932,0.984,Green,42.54,1.43,Normal,0.624,0,Normal
2025-02-28 21:30:00,152.24,348.15,50.098,0.952,Green,46.1,1.15,Normal,0.497,0,Normal
2025-02-28 21:35:00,157.4,351.83,50.143,0.981,Green,43.37,1.04,Normal,0.446,0,Normal
2025-02-28 21:40:00,156.93,338.0,49.964,0.961,Green,44.46,1.31,Normal,0.602,0,Normal
2025-02-28 21:45:00,158.24,296.05,50.284,1.0,Red,58.13,3.54,Critical Oil,1.989,1,High Temp;High Vibration;Critical Oil Level;Insulation Issue
2025-02-28 21:50:00,149.82,246.62,50.264,0.944,Green,42.24,1.37,Normal,0.579,0,Normal
2025-02-28 21:55:00,167.64,359.03,50.034,0.937,Green,40.72,1.3,Normal,0.5,0,Normal
2025-02-28 22:00:00,147.73,290.58,49.884,0.85,Green,47.5,1.41,Normal,0.64,0,Normal
2025-02-28 22:05:00,151.03,235.95,50.23,0.889,Green,46.33,1.44,Normal,0.557,0,Normal
2025-02-28 22:10:00,153.31,344.65,49.617,0.94,Green,48.62,1.08,Normal,0.649,0,Normal
2025-02-28 22:15:00,149.25,369.09,50.289,0.947,Green,43.46,1.14,Normal,0.672,0,Normal
2025-02-28 22:20:00,149.24,275.23,49.894,0.866,Green,43.74,1.16,Normal,0.426,0,Normal
2025-02-28 22:25:00,151.39,328.58,50.067,0.85,Red,66.86,3.47,Low Oil,2.579,1,High Temp;High Vibration;Low Oil;Low Power Factor;Insulation Issue
2025-02-28 22:30:00,158.7,290.32,50.214,0.942,Green,44.85,1.03,Normal,0.668,0,Normal
2025-02-28 22:35:00,153.93,283.45,50.406,0.958,Green,45.89,1.46,Normal,0.599,0,Normal
2025-02-28 22:40:00,158.7,329.51,50.304,0.85,Green,44.53,1.27,Normal,0.667,0,Normal
2025-02-28 22:45:00,157.84,336.56,49.687,0.999,Green,42.56,1.06,Normal,0.452,0,Normal
2025-02-28 22:50:00,159.85,278.73,50.028,1.0,Red,56.81,4.99,Low Oil,2.426,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-28 22:55:00,153.75,281.74,49.503,0.906,Green,42.14,1.4,Normal,0.629,0,Normal
2025-02-28 23:00:00,147.55,338.7,50.369,1.0,Green,43.06,1.44,Normal,0.613,0,Normal
2025-02-28 23:05:00,163.25,301.32,49.821,0.945,Green,43.47,1.05,Normal,0.686,0,Normal
2025-02-28 23:10:00,154.73,244.65,50.144,0.914,Green,39.23,1.15,Normal,0.463,0,Normal
2025-02-28 23:15:00,142.42,304.77,49.867,0.895,Red,62.59,4.63,Low Oil,1.338,1,High Temp;High Vibration;Low Oil;Low Power Factor
2025-02-28 23:20:00,151.1,320.16,50.079,0.985,Green,49.23,1.35,Normal,0.479,0,Normal
2025-02-28 23:25:00,152.83,333.42,50.11,0.917,Green,39.71,1.1,Normal,0.494,0,Normal
2025-02-28 23:30:00,159.58,386.18,49.86,0.92,Green,42.66,1.08,Normal,0.551,0,Normal
2025-02-28 23:35:00,150.77,339.76,50.102,0.904,Green,42.96,1.33,Normal,0.642,0,Normal
2025-02-28 23:40:00,158.48,354.54,49.503,0.931,Green,45.53,1.14,Normal,0.423,0,Normal
2025-02-28 23:45:00,154.23,377.87,50.071,0.948,Green,47.65,1.41,Normal,0.674,0,Normal
2025-02-28 23:50:00,155.05,375.37,49.952,1.0,Green,44.73,1.18,Normal,0.451,0,Normal
2025-02-28 23:55:00,155.25,246.68,50.27,0.93,Green,43.15,1.36,Normal,0.573,0,Normal
2025-03-01 00:00:00,146.94,267.7,49.811,0.947,Green,52.14,1.24,Normal,0.531,0,Normal
2025-03-01 00:05:00,151.44,293.73,50.024,0.908,Green,46.63,1.32,Normal,0.569,0,Normal
2025-03-01 00:10:00,150.12,376.14,50.099,1.0,Green,46.24,1.17,Normal,0.67,0,Normal
2025-03-01 00:15:00,149.01,262.59,49.924,0.978,Red,62.94,4.31,Low Oil,2.538,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-03-01 00:20:00,162.53,275.66,49.741,0.85,Green,47.83,1.3,Normal,0.49,0,Normal
2025-03-01 00:25:00,154.02,264.5,50.008,0.967,Green,46.51,1.12,Normal,0.51,0,Normal
2025-03-01 00:30:00,152.39,313.6,49.88,0.894,Green,44.12,1.23,Normal,0.447,0,Normal
2025-03-01 00:35:00,152.02,318.13,49.699,0.916,Green,49.82,1.35,Normal,0.544,0,Normal
2025-03-01 00:40:00,157.56,339.81,49.989,0.957,Green,41.87,1.47,Normal,0.422,0,Normal
2025-03-01 00:45:00,152.98,314.6,50.201,1.0,Red,63.47,4.66,Low Oil,2.355,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-03-01 00:50:00,148.83,327.29,50.145,0.957,Green,41.95,1.09,Normal,0.604,0,Normal
2025-03-01 00:55:00,156.74,360.03,49.941,0.969,Red,60.94,4.02,Low Oil,2.446,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-03-01 01:00:00,159.63,287.26,50.28,0.986,Green,44.02,1.04,Normal,0.694,0,Normal
2025-03-01 01:05:00,154.86,344.69,50.08,0.971,Green,47.04,1.06,Normal,0.515,0,Normal
2025-03-01 01:10:00,154.95,251.92,50.056,0.943,Green,43.48,1.06,Normal,0.431,0,Normal
2025-03-01 01:15:00,156.97,250.82,49.814,0.892,Green,48.44,1.29,Normal,0.404,0,Normal
2025-03-01 01:20:00,153.32,266.76,50.351,1.0,Green,45.26,1.44,Normal,0.503,0,Normal
2025-03-01 01:25:00,152.6,330.96,50.362,0.889,Green,46.2,1.14,Normal,0.609,0,Normal
2025-03-01 01:30:00,152.05,325.65,49.948,0.938,Green,43.23,1.37,Normal,0.652,0,Normal
2025-03-01 01:35:00,146.49,350.27,49.973,0.963,Green,50.63,1.5,Normal,0.406,0,Normal
2025-03-01 01:40:00,163.83,345.42,49.979,1.0,Green,43.99,1.42,Normal,0.65,0,Normal
2025-03-01 01:45:00,151.53,427.5,50.239,0.908,Green,43.97,1.19,Normal,0.407,0,Normal
2025-03-01 01:50:00,149.95,274.43,50.052,0.874,Green,44.43,1.06,Normal,0.523,0,Normal
2025-03-01 01:55:00,160.55,319.08,50.083,0.943,Green,42.51,1.27,Normal,0.402,0,Normal
2025-03-01 02:00:00,153.24,367.95,50.314,0.933,Green,39.82,1.2,Normal,0.446,0,Normal
2025-03-01 02:05:00,156.48,287.01,50.277,0.924,Green,42.23,1.5,Normal,0.646,0,Normal
2025-03-01 02:10:00,165.15,321.84,49.784,1.0,Green,44.92,1.29,Normal,0.423,0,Normal
2025-03-01 02:15:00,153.94,350.11,49.77,0.852,Green,44.46,1.23,Normal,0.67,0,Normal
2025-03-01 02:20:00,160.33,280.85,50.247,0.884,Green,48.91,1.25,Normal,0.611,0,Normal
2025-03-01 02:25:00,150.91,373.25,49.731,0.904,Green,41.61,1.31,Normal,0.521,0,Normal
2025-03-01 02:30:00,163.45,392.96,49.86,1.0,Green,46.15,1.24,Normal,0.504,0,Normal
2025-03-01 02:35:00,152.4,278.9,50.375,0.947,Green,43.94,1.24,Normal,0.445,0,Normal
2025-03-01 02:40:00,151.04,337.89,50.143,0.93,Green,45.72,1.21,Normal,0.542,0,Normal
2025-03-01 02:45:00,153.4,326.34,50.016,0.85,Red,65.88,4.09,Low Oil,1.852,1,High Temp;High Vibration;Low Oil;Low Power Factor;Insulation Issue
2025-03-01 02:50:00,158.41,289.54,50.391,0.963,Red,56.67,3.38,Low Oil,2.557,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-03-01 02:55:00,150.35,333.99,50.176,0.9,Green,43.2,1.22,Normal,0.544,0,Normal
2025-03-01 03:00:00,153.52,264.21,50.183,0.92,Red,63.37,4.88,Low Oil,2.708,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-03-01 03:05:00,155.08,361.69,50.034,0.992,Green,48.55,1.39,Normal,0.609,0,Normal
2025-03-01 03:10:00,155.2,320.87,49.72,0.961,Green,43.15,1.32,Normal,0.643,0,Normal
2025-03-01 03:15:00,154.55,325.21,50.005,0.888,Green,46.38,1.32,Normal,0.45,0,Normal
2025-03-01 03:20:00,160.72,300.77,50.065,0.983,Green,47.18,1.32,Normal,0.659,0,Normal
2025-03-01 03:25:00,154.58,361.41,50.073,0.963,Green,45.11,1.27,Normal,0.549,0,Normal
2025-03-01 03:30:00,162.23,296.61,49.87,0.92,Green,42.46,1.29,Normal,0.429,0,Normal
2025-03-01 03:35:00,154.71,251.18,49.977,1.0,Green,47.78,1.44,Normal,0.633,0,Normal
2025-03-01 03:40:00,161.48,335.08,50.19,0.953,Green,44.3,1.08,Normal,0.561,0,Normal
2025-03-01 03:45:00,146.28,373.62,50.118,0.862,Green,45.59,1.01,Normal,0.517,0,Normal
2025-03-01 03:50:00,163.95,318.55,50.196,0.914,Green,45.05,1.1,Normal,0.488,0,Normal
2025-03-01 03:55:00,153.56,355.86,50.25,0.9,Green,48.68,1.32,Normal,0.461,0,Normal
2025-03-01 04:00:00,154.37,276.7,50.167,0.987,Green,43.5,1.31,Normal,0.548,0,Normal
2025-03-01 04:05:00,159.98,296.14,49.713,0.978,Green,46.28,1.48,Normal,0.587,0,Normal
2025-03-01 04:10:00,157.6,316.99,49.9,0.981,Green,46.04,1.12,Normal,0.505,0,Normal
2025-03-01 04:15:00,154.66,338.46,50.012,1.0,Green,44.59,1.21,Normal,0.598,0,Normal
2025-03-01 04:20:00,154.72,320.87,49.879,0.967,Green,44.08,1.5,Normal,0.446,0,Normal
2025-03-01 04:25:00,151.17,306.57,50.166,0.953,Green,46.51,1.46,Normal,0.541,0,Normal
2025-03-01 04:30:00,152.97,355.73,50.482,1.0,Green,47.77,1.08,Normal,0.62,0,Normal
2025-03-01 04:35:00,162.81,264.18,50.254,1.0,Green,50.38,1.02,Normal,0.423,0,Normal
2025-03-01 04:40:00,163.81,303.51,49.783,1.0,Green,45.15,1.4,Normal,0.463,0,Normal
2025-03-01 04:45:00,158.55,316.2,49.895,0.957,Green,41.15,1.29,Normal,0.678,0,Normal
2025-03-01 04:50:00,142.75,368.07,50.166,0.85,Green,47.41,1.01,Normal,0.6,0,Normal
2025-03-01 04:55:00,153.65,314.34,49.807,0.964,Green,43.83,1.46,Normal,0.608,0,Normal
2025-03-01 05:00:00,159.51,346.34,49.984,0.923,Red,57.34,3.37,Critical Oil,1.601,1,High Temp;High Vibration;Critical Oil Level;Insulation Issue
2025-03-01 05:05:00,158.74,318.91,50.099,0.988,Green,42.97,1.28,Normal,0.56,0,Normal
2025-03-01 05:10:00,164.31,299.14,49.922,0.923,Green,45.26,1.09,Normal,0.698,0,Normal
2025-03-01 05:15:00,154.03,346.19,49.958,0.998,Green,47.25,1.45,Normal,0.66,0,Normal
2025-03-01 05:20:00,156.45,343.69,50.204,0.85,Red,55.67,3.15,Low Oil,1.02,1,High Temp;High Vibration;Low Oil;Low Power Factor
2025-03-01 05:25:00,149.26,328.39,49.999,0.892,Red,59.14,3.31,Low Oil,2.784,1,High Temp;High Vibration;Low Oil;Low Power Factor;Insulation Issue
